receptor,emisor,fecha
555139926,555000732,29/06/2019
555292252,555137044,29/06/2019
555565945,555579935,29/06/2019
555326357,555236359,29/06/2019
555988190,555834231,29/06/2019
555049310,555737088,29/06/2019
555556425,555015619,29/06/2019
555772751,555982908,29/06/2019
555603469,555885755,29/06/2019
555873675,555570464,29/06/2019
555551070,555961395,29/06/2019
555981374,555655035,29/06/2019
555074386,555243385,29/06/2019
555062516,555575762,29/06/2019
555082047,555668960,29/06/2019
555404042,555194155,29/06/2019
555088551,555195640,29/06/2019
555001579,555576091,29/06/2019
555483115,555537587,29/06/2019
555196330,555910500,29/06/2019
555961031,555804637,29/06/2019
555300622,555452634,29/06/2019
555343080,555424620,29/06/2019
555780741,555925978,29/06/2019
555974371,555782367,29/06/2019
555774421,555053797,29/06/2019
555200962,555299801,29/06/2019
555786709,555713626,29/06/2019
555389003,555748181,29/06/2019
555770894,555535478,29/06/2019
555156506,555460884,29/06/2019
555439081,555894098,29/06/2019
555966474,555817055,29/06/2019
555622441,555338935,29/06/2019
555477635,555829937,29/06/2019
555385596,555945886,29/06/2019
555666808,555553670,29/06/2019
555675904,555741725,29/06/2019
555560332,555729828,29/06/2019
555141546,555868884,29/06/2019
555311246,555831611,29/06/2019
555482304,555653528,29/06/2019
555692298,555909480,29/06/2019
555240137,555703532,29/06/2019
555683123,555064647,29/06/2019
555653143,555014524,29/06/2019
555168819,555599970,29/06/2019
555704407,555809839,29/06/2019
555104948,555259912,29/06/2019
555493868,555050648,29/06/2019
555693867,555713028,29/06/2019
555739987,555907857,29/06/2019
555584837,555886932,29/06/2019
555576488,555506006,29/06/2019
555472788,555595893,29/06/2019
555533030,555312850,29/06/2019
555957346,555524826,29/06/2019
555361028,555972884,29/06/2019
555718996,555102253,29/06/2019
555379916,555918473,29/06/2019
555321534,555025290,29/06/2019
555186389,555090941,29/06/2019
555559537,555836048,29/06/2019
555944205,555011875,29/06/2019
555404994,555823993,29/06/2019
555180362,555859155,29/06/2019
555141532,555774908,29/06/2019
555807722,555221492,29/06/2019
555823402,555856430,29/06/2019
555854477,555380721,29/06/2019
555083555,555801359,29/06/2019
555005228,555479905,29/06/2019
555831031,555277013,29/06/2019
555958719,555985461,29/06/2019
555992606,555236897,29/06/2019
555607323,555541189,29/06/2019
555755804,555065474,29/06/2019
555748568,555573970,29/06/2019
555440500,555343292,29/06/2019
555945304,555363386,29/06/2019
555410615,555659176,29/06/2019
555346268,555801985,29/06/2019
555415462,555838191,29/06/2019
555739231,555162652,29/06/2019
555961724,555286804,29/06/2019
555255243,555524689,29/06/2019
555677468,555899704,29/06/2019
555646541,555002749,29/06/2019
555659075,555105558,29/06/2019
555891215,555975851,29/06/2019
555571369,555308817,29/06/2019
555025378,555900537,29/06/2019
555825489,555257434,29/06/2019
555314579,555809824,29/06/2019
555588572,555408340,29/06/2019
555542035,555261117,29/06/2019
555599332,555633013,29/06/2019
555135917,555610516,29/06/2019
555987092,555790517,29/06/2019
555999967,555233489,29/06/2019
555464073,555518641,29/06/2019
555050867,555009842,29/06/2019
555542953,555495980,29/06/2019
555816906,555009473,29/06/2019
555591749,555455826,29/06/2019
555856248,555439798,29/06/2019
555102293,555786310,29/06/2019
555136197,555951551,29/06/2019
555269455,555851495,29/06/2019
555458771,555905805,29/06/2019
555659527,555909128,29/06/2019
555201447,555263612,29/06/2019
555607878,555452806,29/06/2019
555459793,555943308,29/06/2019
555335346,555784451,29/06/2019
555179298,555831109,29/06/2019
555023383,555506417,29/06/2019
555655300,555227137,29/06/2019
555748765,555070907,29/06/2019
555018831,555194302,29/06/2019
555593411,555068750,29/06/2019
555371135,555202086,29/06/2019
555220481,555265478,29/06/2019
555420292,555071274,29/06/2019
555640471,555385744,29/06/2019
555103482,555487768,29/06/2019
555254665,555767789,29/06/2019
555287656,555036025,29/06/2019
555254665,555948502,29/06/2019
555833225,555448349,29/06/2019
555998808,555663234,29/06/2019
555830227,555657460,29/06/2019
555231064,555772200,29/06/2019
555547361,555759844,29/06/2019
555502306,555803878,29/06/2019
555772751,555335999,29/06/2019
555236897,555997823,29/06/2019
555329828,555970598,29/06/2019
555147127,555430515,29/06/2019
555867296,555298226,29/06/2019
555891984,555495521,29/06/2019
555815709,555568043,29/06/2019
555160084,555267669,29/06/2019
555923515,555770037,29/06/2019
555668326,555302689,29/06/2019
555711355,555742270,29/06/2019
555955771,555400658,29/06/2019
555076540,555420007,29/06/2019
555099226,555088446,29/06/2019
555209967,555886932,29/06/2019
555134429,555204076,29/06/2019
555335738,555228981,29/06/2019
555737809,555822436,29/06/2019
555141055,555274144,29/06/2019
555847747,555546844,29/06/2019
555761253,555072098,29/06/2019
555574799,555816166,29/06/2019
555215242,555689665,29/06/2019
555132615,555573104,29/06/2019
555988837,555099491,29/06/2019
555220313,555010469,29/06/2019
555340522,555121958,29/06/2019
555509576,555184614,29/06/2019
555884289,555989570,29/06/2019
555444915,555987212,29/06/2019
555669527,555584624,29/06/2019
555186782,555506943,29/06/2019
555149261,555706784,29/06/2019
555916997,555194787,29/06/2019
555842139,555802149,29/06/2019
555764985,555925964,29/06/2019
555182793,555126840,29/06/2019
555617407,555792942,29/06/2019
555158548,555072008,29/06/2019
555202874,555347798,29/06/2019
555783187,555605523,29/06/2019
555452266,555677474,29/06/2019
555802483,555156248,29/06/2019
555023383,555146984,29/06/2019
555091474,555385224,29/06/2019
555379408,555987503,29/06/2019
555148261,555449877,29/06/2019
555593991,555521140,29/06/2019
555535348,555420265,29/06/2019
555648191,555572378,29/06/2019
555954819,555223819,29/06/2019
555420007,555067073,29/06/2019
555744605,555033563,29/06/2019
555922686,555016108,29/06/2019
555956487,555235063,29/06/2019
555384587,555948653,29/06/2019
555493255,555499291,29/06/2019
555499378,555962359,29/06/2019
555804637,555961031,29/06/2019
555110094,555277215,29/06/2019
555955677,555026965,29/06/2019
555633859,555378275,29/06/2019
555449271,555272858,29/06/2019
555989222,555244095,29/06/2019
555565261,555874818,29/06/2019
555507746,555158177,29/06/2019
555929873,555383475,29/06/2019
555818874,555514055,29/06/2019
555348618,555071605,29/06/2019
555246830,555960716,29/06/2019
555108010,555140288,29/06/2019
555890943,555129810,29/06/2019
555535132,555466690,29/06/2019
555880309,555809220,29/06/2019
555327161,555186763,29/06/2019
555389807,555051774,29/06/2019
555069126,555471817,29/06/2019
555228673,555648095,29/06/2019
555755626,555656373,29/06/2019
555941995,555594204,29/06/2019
555387629,555225882,29/06/2019
555286273,555804697,29/06/2019
555209549,555734206,29/06/2019
555200446,555950295,29/06/2019
555958211,555926614,29/06/2019
555206278,555061409,29/06/2019
555538691,555147692,29/06/2019
555076942,555235284,29/06/2019
555990450,555914887,29/06/2019
555861359,555167944,29/06/2019
555830840,555519617,29/06/2019
555680329,555891631,29/06/2019
555759844,555672654,29/06/2019
555107263,555623832,29/06/2019
555043413,555050761,29/06/2019
555943264,555162399,29/06/2019
555165349,555068083,29/06/2019
555312618,555214447,29/06/2019
555381858,555025640,29/06/2019
555256027,555986613,29/06/2019
555512406,555706143,29/06/2019
555171882,555987317,29/06/2019
555521080,555394982,29/06/2019
555968907,555274919,29/06/2019
555432592,555972790,29/06/2019
555708148,555925314,29/06/2019
555518857,555584292,29/06/2019
555206207,555633854,29/06/2019
555735442,555595866,29/06/2019
555581186,555903145,29/06/2019
555573423,555428594,29/06/2019
555539752,555940437,29/06/2019
555475463,555085194,29/06/2019
555097804,555243708,29/06/2019
555316521,555782906,29/06/2019
555956531,555394171,29/06/2019
555840869,555856365,29/06/2019
555602569,555648209,29/06/2019
555998488,555713919,29/06/2019
555611317,555708148,29/06/2019
555769872,555298515,29/06/2019
555475710,555988703,29/06/2019
555221842,555939791,29/06/2019
555835463,555376851,29/06/2019
555402392,555658685,29/06/2019
555123591,555777558,29/06/2019
555483115,555350402,29/06/2019
555880148,555298884,29/06/2019
555469634,555051970,29/06/2019
555071261,555720527,29/06/2019
555341769,555322543,29/06/2019
555410724,555642004,29/06/2019
555975666,555024457,29/06/2019
555814003,555747958,29/06/2019
555791321,555822163,29/06/2019
555481574,555967507,29/06/2019
555711106,555843224,29/06/2019
555448415,555460401,29/06/2019
555127621,555723950,29/06/2019
555585333,555967134,29/06/2019
555556454,555322130,29/06/2019
555516848,555575400,29/06/2019
555891757,555122981,29/06/2019
555560061,555705364,29/06/2019
555938222,555969289,29/06/2019
555100706,555926828,29/06/2019
555858896,555735808,29/06/2019
555332201,555896124,29/06/2019
555411488,555877425,29/06/2019
555239575,555471780,29/06/2019
555026571,555766696,29/06/2019
555459349,555668960,29/06/2019
555452627,555396493,29/06/2019
555383353,555921082,29/06/2019
555957353,555213980,29/06/2019
555498709,555328958,29/06/2019
555583371,555946620,29/06/2019
555795539,555107402,29/06/2019
555001323,555568632,29/06/2019
555146535,555462330,29/06/2019
555517186,555042968,29/06/2019
555278112,555352629,29/06/2019
555273696,555208081,29/06/2019
555396243,555313622,29/06/2019
555411099,555144502,29/06/2019
555121438,555794725,29/06/2019
555787502,555988509,29/06/2019
555520832,555615084,29/06/2019
555748568,555398486,29/06/2019
555471510,555855000,29/06/2019
555079546,555100706,29/06/2019
555343713,555119642,29/06/2019
555173670,555000671,29/06/2019
555917184,555866932,29/06/2019
555582368,555798035,29/06/2019
555428930,555103658,29/06/2019
555284196,555732127,29/06/2019
555348201,555308357,29/06/2019
555672284,555572550,29/06/2019
555665042,555740684,29/06/2019
555771250,555998566,29/06/2019
555564083,555944975,29/06/2019
555914887,555404775,29/06/2019
555266499,555861708,29/06/2019
555061228,555389807,29/06/2019
555480949,555066755,29/06/2019
555927755,555899473,29/06/2019
555539752,555710505,29/06/2019
555097804,555971437,29/06/2019
555156923,555194369,29/06/2019
555782906,555383485,29/06/2019
555214378,555904794,29/06/2019
555920088,555702857,29/06/2019
555427735,555335379,29/06/2019
555835656,555869272,29/06/2019
555968027,555874828,29/06/2019
555374560,555681936,29/06/2019
555446161,555404473,29/06/2019
555118540,555675213,29/06/2019
555074287,555432592,29/06/2019
555458794,555193975,29/06/2019
555307331,555666202,29/06/2019
555024457,555772970,29/06/2019
555039196,555030676,29/06/2019
555323454,555516099,29/06/2019
555597620,555375529,29/06/2019
555919858,555299814,29/06/2019
555751101,555799265,29/06/2019
555052609,555646335,29/06/2019
555112993,555738343,29/06/2019
555758806,555732096,29/06/2019
555569655,555137025,29/06/2019
555095089,555290113,29/06/2019
555644125,555701655,29/06/2019
555399439,555539572,29/06/2019
555258622,555267748,29/06/2019
555466377,555440260,29/06/2019
555864700,555760549,29/06/2019
555459349,555312127,29/06/2019
555355016,555061494,29/06/2019
555702740,555382547,29/06/2019
555688278,555081475,29/06/2019
555438559,555833113,29/06/2019
555372105,555790609,29/06/2019
555440722,555944654,29/06/2019
555251502,555826035,29/06/2019
555987092,555020216,29/06/2019
555030676,555177191,29/06/2019
555024097,555767035,29/06/2019
555232991,555525847,29/06/2019
555137458,555855743,29/06/2019
555662803,555324705,29/06/2019
555905154,555994702,29/06/2019
555770871,555971540,29/06/2019
555605382,555666656,29/06/2019
555967404,555371740,29/06/2019
555383158,555130010,29/06/2019
555703219,555804575,29/06/2019
555309443,555767928,29/06/2019
555125579,555713626,29/06/2019
555621759,555772329,29/06/2019
555391501,555815756,29/06/2019
555411770,555625482,29/06/2019
555955240,555968507,29/06/2019
555172588,555423022,29/06/2019
555788128,555091474,29/06/2019
555137044,555786948,29/06/2019
555029482,555639419,29/06/2019
555124308,555461517,29/06/2019
555367591,555989570,29/06/2019
555527168,555002076,29/06/2019
555935621,555693407,29/06/2019
555791298,555531829,29/06/2019
555933902,555308311,29/06/2019
555583075,555362564,29/06/2019
555376851,555095535,29/06/2019
555930997,555867393,29/06/2019
555077389,555013570,29/06/2019
555442096,555112517,29/06/2019
555998190,555188443,29/06/2019
555373922,555286021,29/06/2019
555193054,555634453,29/06/2019
555127961,555870556,29/06/2019
555488083,555726739,29/06/2019
555125579,555964499,29/06/2019
555725276,555179083,29/06/2019
555634012,555735890,29/06/2019
555060223,555757835,29/06/2019
555398265,555690382,29/06/2019
555166955,555703393,29/06/2019
555205400,555582007,29/06/2019
555755234,555320923,29/06/2019
555920162,555943276,29/06/2019
555265982,555083080,29/06/2019
555220065,555135324,29/06/2019
555539205,555363049,29/06/2019
555337991,555725870,29/06/2019
555918024,555730819,29/06/2019
555665847,555992051,29/06/2019
555820150,555259615,29/06/2019
555869263,555144532,29/06/2019
555411414,555538698,29/06/2019
555831185,555939323,29/06/2019
555528869,555583075,29/06/2019
555988370,555819509,29/06/2019
555030744,555340115,29/06/2019
555113151,555259912,29/06/2019
555677512,555081624,29/06/2019
555605143,555862625,29/06/2019
555269479,555442887,29/06/2019
555153878,555132643,29/06/2019
555835004,555320862,29/06/2019
555936111,555241612,29/06/2019
555046254,555267350,29/06/2019
555545317,555698112,29/06/2019
555259386,555957645,29/06/2019
555911586,555211862,29/06/2019
555538886,555967134,29/06/2019
555807842,555237942,29/06/2019
555010850,555591992,29/06/2019
555487779,555048486,29/06/2019
555000732,555586523,29/06/2019
555614559,555210886,29/06/2019
555774612,555832762,29/06/2019
555298657,555792156,29/06/2019
555757196,555173734,29/06/2019
555220224,555116935,29/06/2019
555455187,555707426,29/06/2019
555003500,555072447,29/06/2019
555858055,555215423,29/06/2019
555298515,555800187,29/06/2019
555552632,555100765,29/06/2019
555833520,555115866,29/06/2019
555833520,555076767,29/06/2019
555196670,555074287,29/06/2019
555479520,555761502,29/06/2019
555319718,555763369,29/06/2019
555303457,555830371,29/06/2019
555530537,555863866,29/06/2019
555350172,555217015,29/06/2019
555672238,555091135,29/06/2019
555548237,555512364,29/06/2019
555232770,555247756,29/06/2019
555483482,555101762,29/06/2019
555551814,555411488,29/06/2019
555091691,555163291,29/06/2019
555402731,555222496,29/06/2019
555610161,555591576,29/06/2019
555404702,555688886,29/06/2019
555711691,555594895,29/06/2019
555106471,555893891,29/06/2019
555858651,555852540,29/06/2019
555737584,555606349,29/06/2019
555680492,555258181,29/06/2019
555388088,555589061,29/06/2019
555494763,555136761,29/06/2019
555737918,555791904,29/06/2019
555134429,555610161,29/06/2019
555509534,555970624,29/06/2019
555610055,555332563,29/06/2019
555813339,555245104,29/06/2019
555357442,555808908,29/06/2019
555189855,555339808,29/06/2019
555084743,555507268,29/06/2019
555253892,555561886,29/06/2019
555820892,555842139,29/06/2019
555952920,555064703,29/06/2019
555348646,555502354,29/06/2019
555957693,555425690,29/06/2019
555706175,555791744,29/06/2019
555858027,555980282,29/06/2019
555602569,555806637,29/06/2019
555299814,555475895,29/06/2019
555836377,555107263,29/06/2019
555669602,555904794,29/06/2019
555990512,555226933,29/06/2019
555878119,555955771,29/06/2019
555905610,555773659,29/06/2019
555958104,555774087,29/06/2019
555126519,555517946,29/06/2019
555301390,555995424,29/06/2019
555797361,555322972,29/06/2019
555962342,555081076,29/06/2019
555371369,555154222,29/06/2019
555689687,555785252,29/06/2019
555728303,555354930,29/06/2019
555608574,555918940,29/06/2019
555220196,555686180,29/06/2019
555852540,555941063,29/06/2019
555124997,555096392,29/06/2019
555432244,555412851,29/06/2019
555387812,555782271,29/06/2019
555817900,555280242,29/06/2019
555217015,555022716,29/06/2019
555279892,555997326,29/06/2019
555411592,555708610,29/06/2019
555386203,555427729,29/06/2019
555998888,555710389,29/06/2019
555107485,555518412,29/06/2019
555712353,555755256,29/06/2019
555286021,555917172,29/06/2019
555541524,555583023,29/06/2019
555492840,555607292,29/06/2019
555820609,555037562,29/06/2019
555163597,555517434,29/06/2019
